,bartscore,bertscore,moverscore,human_rating,counting_score
0,-4.411301994323731,0.8929120898246765,0.6183540710404092,-0.39280337,-0.4082482904638631
1,-3.70192174911499,0.9117498397827148,0.6205503377455601,-0.69808835,0.0
2,-5.017867946624756,0.9135196805000304,0.6476701189575389,-1.0208575,0.0
3,-4.908354473114014,0.9059751629829408,0.6205686357555449,0.55067694,0.0
4,-5.449737548828125,0.8440302014350891,0.5700968391214841,-0.17333664,-0.5570860145311556
5,-3.38433518409729,0.8862078785896301,0.5956298592231475,-0.09946171,0.0
6,-4.968768119812012,0.874416172504425,0.5839949349816621,-0.7335394,0.4472135954999579
7,-4.873265933990479,0.8818637728691101,0.5967733688597365,-1.0705674,0.4082482904638631
8,-2.1443972826004027,0.947226881980896,0.6818588900329323,-0.31732064,-0.5
9,-2.9957923412323,0.9600857496261596,0.7132537719693213,0.9117484,0.5570860145311556
10,-3.5643407344818114,0.9103435277938844,0.6712934113300656,-1.5539588,0.16222142113076252
11,-1.4903100252151489,0.9807687997817992,0.9011118968927092,-0.47925848,0.5
12,-4.229883098602295,0.8887701034545898,0.6112621055322168,-0.6379878,0.4082482904638631
13,-3.31288332939148,0.9408911466598512,0.6730772663089702,-2.452781,0.0
14,-4.1119499683380125,0.9061006307601928,0.6058514016957706,-0.27236125,0.0
15,-3.62441086769104,0.9261253476142884,0.6206117263313493,-2.5233338,-0.49319696191607193
16,-4.843400287628174,0.8776437640190125,0.5762936828616857,0.52677536,-0.4423258684646914
17,-3.3312886238098143,0.9060918688774108,0.6049740493657364,-0.2953221,-0.4082482904638631
18,-5.338710784912109,0.8850237131118774,0.5763066168469728,-0.55776095,0.0
19,-4.621319675445557,0.8898073434829712,0.6491844336669714,0.95718163,0.1889822365046136
20,-4.201372671127319,0.8957778215408325,0.6343781203357322,-0.42934483,0.18569533817705186
21,-5.641160583496093,0.8981629610061646,0.6284169378805987,0.72517854,0.0
22,-3.6963830947875977,0.9263299703598022,0.6094091549750109,-0.8494879,0.0
23,-4.983860778808594,0.8841277956962585,0.5897012299347189,0.37279773,0.0
24,-5.793178367614746,0.8574508428573608,0.5478715467610027,0.10887476,0.0
25,-4.752229309082031,0.908202052116394,0.6029871320170923,-0.430908,-0.49319696191607193
26,-5.162002182006836,0.8934036493301392,0.6020172362488547,-1.1253738,0.4423258684646914
27,-5.79678955078125,0.8782626986503601,0.5945712759231722,-1.775721,0.5669467095138409
28,-4.118783950805664,0.9055021405220032,0.6042923825361004,0.5685038,0.6708203932499369
29,-6.229952812194824,0.8982802629470825,0.6308425840830066,0.31442142,0.49319696191607193
30,-4.724146461486816,0.8777714967727661,0.5721163665727033,-0.46851456,0.0
31,-3.660002279281616,0.8944264650344849,0.5995787873595595,-0.07729364,-0.5570860145311556
32,-4.33279275894165,0.8856325149536133,0.6109411633213448,0.45886034,-0.5
33,-5.801590156555176,0.8841139674186707,0.59644593254868,-0.13033637,0.5669467095138409
34,-5.106101608276367,0.8646316528320312,0.5918320377124895,-0.71943593,-0.4472135954999579
35,-3.247684097290039,0.928662896156311,0.6588758191505608,-0.33841527,0.0
36,-5.6777393341064455,0.8713668584823608,0.58221800933378,-1.8555849,-0.4423258684646914
37,-3.660131168365479,0.8993609547615051,0.578501164839542,-0.90239245,0.0
38,-6.613853931427002,0.8768302202224731,0.5975994235330886,-0.803876,-0.4082482904638631
39,-4.279279470443726,0.8941248059272766,0.6132381831898006,-0.74804115,0.4472135954999579
40,-4.466949367523194,0.8923222422599792,0.5891158224991443,-0.24842066,0.5570860145311556
41,-4.930223417282105,0.8814747929573059,0.5755553055961277,-0.63790005,0.0
42,-3.701271677017212,0.9295852780342102,0.681117497979183,-2.0095131,0.0
43,-4.747422313690185,0.9114209413528442,0.6710263682304016,-0.9262444,-0.49319696191607193
44,-4.594299745559693,0.8982483744621277,0.5974153379993078,-0.12524706,0.0
45,-6.847025299072266,0.8438827395439148,0.5901965717603124,-0.085447334,0.0
46,-4.275308990478516,0.9026015996932985,0.5971833796817301,-0.20353118,-0.5773502691896258
47,-5.528163814544678,0.8787226676940918,0.5670170296912183,0.73101294,0.0
48,-5.615268611907959,0.8900836110115051,0.5894986656398695,-0.72433186,-0.4423258684646914
49,-5.118359661102295,0.8687616586685181,0.5535089522091309,-1.3389097,-0.4364357804719848
50,-4.550492858886718,0.8998157382011414,0.6155945237177215,-1.1544793,-0.4082482904638631
51,-3.2244123935699465,0.9161964654922484,0.6375267698761086,0.30015594,0.0
52,-3.285197687149048,0.935757339000702,0.7049439561284323,-0.7244444,0.0
53,-5.069136714935302,0.9058240652084352,0.5673896642931957,-0.30198696,-0.4866642633922876
54,-4.863430023193359,0.8883386850357056,0.6002878022792375,0.12972558,0.0
55,-5.232713508605957,0.8966781497001648,0.6515418307916276,-1.4118476,0.18569533817705186
56,-4.459559631347656,0.895567774772644,0.6159892346920484,0.13329014,-0.49319696191607193
57,-2.8296558618545533,0.9175112843513488,0.6321088238574821,-1.161833,0.0
58,-3.5705759525299072,0.9132021069526672,0.6576265014474622,-0.09677028,0.49319696191607193
59,-3.987176990509033,0.9281011819839478,0.697298338546275,-0.5166748,0.0
60,-2.6773213863372805,0.971074104309082,0.7883526154786963,-1.1383325,0.4082482904638631
61,-3.833161973953247,0.9351503252983092,0.6677946440980387,-0.7430614,0.4082482904638631
62,-2.761831998825073,0.9135280847549438,0.6613399079451943,0.098430686,0.4082482904638631
63,-4.168964576721192,0.9067554473876952,0.6477163441885795,-0.2707828,0.0
64,-4.08999342918396,0.869397759437561,0.5943402407009316,0.6959739,0.5
65,-4.357328605651856,0.853184700012207,0.5705152214885391,0.793243,-0.4082482904638631
66,-4.784431505203247,0.8568050265312195,0.5667140554832154,-0.024539057,-0.22360679774997896
67,-5.018913555145264,0.8939874768257141,0.6065934194611244,-1.2895669,0.0
68,-3.816067838668823,0.906831443309784,0.6134632753326639,-0.23389187,0.49319696191607193
69,-4.534537982940674,0.8832451105117798,0.6649485340252685,-0.9239305,-0.4423258684646914
70,-3.940644788742065,0.9047419428825378,0.6202056981045204,0.08774655,0.0
71,-4.114454698562622,0.9164923429489136,0.6209385930376781,0.30514148,0.4472135954999579
72,-4.091135454177857,0.9114099740982056,0.6301016618213946,-0.83147055,-0.16222142113076252
73,-5.30433931350708,0.8426944613456726,0.5485865649364938,0.11201653,-0.49319696191607193
74,-5.787092113494873,0.8526918292045593,0.5665866493290055,-1.3606402,0.0
75,-3.1390172481536864,0.9349678158760072,0.6736119992848317,-0.04275075,-0.4472135954999579
76,-3.559150791168213,0.8992552757263184,0.5833138609708554,0.111236416,-0.4423258684646914
77,-3.361121129989624,0.931871771812439,0.7015155797253164,0.57760715,0.0
78,-3.455563545227051,0.9345666766166688,0.6513896705230044,0.05535653,0.0
79,-2.0009687185287475,0.9653369188308716,0.7601204474495076,-0.7651456,0.4423258684646914
80,-2.841986608505249,0.9249178171157836,0.6365169375350309,-0.5274146,-0.4866642633922876
81,-4.992114448547364,0.8858528137207031,0.5883360181631268,0.29583117,0.0
82,-6.169630146026611,0.9086664319038392,0.6083813108086187,1.22842,-0.49319696191607193
83,-4.631118106842041,0.8957532048225403,0.6122768691042282,1.203352,0.0
84,-5.253001880645752,0.8551182746887207,0.5886819095062736,0.010192852,-0.4082482904638631
85,-2.683388042449951,0.9488649368286132,0.7278466424754472,-1.2669537,0.5
86,-2.888752555847168,0.9129989743232728,0.6926504667577814,0.20700884,0.4472135954999579
87,-5.259301280975341,0.894233226776123,0.601811608479959,-0.51406366,0.21821789023599236
88,-2.832423591613769,0.9223610162734984,0.6441163387855798,-0.5766577,0.5
89,-4.795036125183105,0.8844765424728394,0.5965781039057773,-0.6388401,-0.49319696191607193
90,-6.230132102966309,0.8636044263839722,0.5646422454900683,-1.1722832,-0.4472135954999579
91,-4.821561145782471,0.8643426895141602,0.5751072358037596,0.22161466,-0.4082482904638631
92,-4.367033529281616,0.8775245547294617,0.5742332672305615,0.41406816,0.0
93,-4.360654211044311,0.8984939455986023,0.5951278585642754,-0.53369236,-0.1889822365046136
94,-5.88360071182251,0.8953116536140442,0.6134808919099036,0.45795226,-0.5570860145311556
95,-2.4399062633514403,0.9576295614242554,0.7368183929938328,-1.6845441,-0.18569533817705186
96,-5.158320236206055,0.8850786089897156,0.6025887852395344,0.23162134,0.0
97,-4.75988073348999,0.8817958831787109,0.5963449182494335,-0.8109514,0.0
98,-4.067282629013062,0.9113280177116394,0.6619539531594312,-1.3520874,0.4082482904638631
99,-2.888554763793945,0.9268254041671752,0.6581615309900035,-0.79257655,-0.5570860145311556
