,bartscore,bertscore,moverscore,human_rating,counting_score
0,-3.7968278884887696,0.903464138507843,0.6454499035148255,-0.6225817,0.4082482904638631
1,-4.689258480072022,0.9042447209358216,0.6147812631536039,-1.1717247,0.5669467095138409
2,-4.686513996124267,0.929343581199646,0.6825114938012085,-1.1747469,0.0
3,-3.817233943939209,0.9333925247192384,0.743666453444857,1.0248663,0.5570860145311556
4,-5.0544304847717285,0.8487059473991394,0.6078337021946989,-0.8041048,0.0
5,-3.3501434326171875,0.9010891914367676,0.6541190087046823,-0.8146432,0.5669467095138409
6,-3.941824865341186,0.9143071174621582,0.6211041423823995,-0.34849703,0.0
7,-6.1442952156066895,0.8865641355514526,0.5586275101289672,-0.5024979,0.4082482904638631
8,-3.260337162017822,0.9521105885505676,0.7193641472176132,-0.057034258,0.0
9,-1.7926313400268554,0.9802881479263306,0.7594888739810791,-0.28652406,0.18569533817705186
10,-2.9825586795806887,0.9314870834350586,0.6800177431901144,-1.2596812,0.4866642633922876
11,-0.9758638501167296,0.9886285662651062,0.9828050353693598,-0.47925848,-0.5
12,-5.26229887008667,0.8712902069091797,0.5625309999876993,-0.04425666,-0.4082482904638631
13,-3.9661817073822014,0.9091864824295044,0.6312926480750904,-1.8050376,-0.8660254037844385
14,-3.1398356914520265,0.8984390497207642,0.6195689797199451,-0.6048206,-0.4472135954999579
15,-4.701665782928467,0.907118022441864,0.6135915488979778,-0.28843606,-0.49319696191607193
16,-4.226063823699951,0.9100581407546996,0.6183120966585969,0.90300196,0.0
17,-2.636518621444702,0.9141553044319152,0.632995006569003,0.37658298,-0.4082482904638631
18,-5.073307132720947,0.8784946203231812,0.5937282882057706,-0.6513782,0.0
19,-4.621042060852051,0.8664287328720093,0.6075784067111053,0.024515297,-0.5669467095138409
20,-4.655157089233398,0.8879939317703247,0.6237594902300012,-0.9297565,0.0
21,-2.912097358703613,0.9562228322029114,0.7508428493546419,-0.2642324,0.49319696191607193
22,-3.9230541706085207,0.9175604581832886,0.6018870256189193,-0.8850254,0.0
23,-4.746255874633789,0.8816946744918823,0.578906389202498,-0.1402022,0.18569533817705186
24,-4.068742465972901,0.8356310129165649,0.5351494599001494,-0.8386984,0.0
25,-4.3311115264892575,0.8913226127624512,0.5676975327572551,0.09151536,0.0
26,-5.475599956512451,0.8720313310623169,0.570336433424335,0.62081915,-0.4423258684646914
27,-4.23410964012146,0.8970018625259399,0.6104765438551494,0.29681242,-0.5669467095138409
28,-4.0375449657440186,0.9009254574775696,0.5777667200072251,0.0047601117,0.22360679774997896
29,-5.714119911193848,0.8849719762802124,0.6039276062825907,0.10504501,0.49319696191607193
30,-5.013356304168701,0.8719485998153687,0.5725755752634771,-0.53491646,0.0
31,-3.879464960098266,0.8859556317329407,0.6554270552926778,-0.38949305,0.18569533817705186
32,-4.271306371688842,0.881125807762146,0.5977663538913939,0.034445893,0.5
33,-4.641237497329712,0.8964462280273438,0.6239407772717214,-0.5785016,0.5669467095138409
34,-4.228933477401734,0.8648026585578918,0.5756226978215984,0.058080923,0.0
35,-2.225678551197052,0.9530757069587708,0.7749385600936373,-0.08875505,0.0
36,-4.580772399902344,0.8917369842529297,0.6449749170235554,-3.3777032,0.4423258684646914
37,-5.59256420135498,0.8643568158149719,0.5697662409019039,-0.5386741,0.5669467095138409
38,-4.353904581069946,0.8943204879760742,0.6542263868962203,0.62647367,0.0
39,-4.669244003295899,0.8877490162849426,0.6046082723835513,-0.51256466,0.4472135954999579
40,-4.095341348648072,0.9149624109268188,0.6530325372765621,-1.1779873,0.0
