,bartscore,bertscore,moverscore,human_rating,counting_score
0,-4.486998462677002,0.894268810749054,0.6391449308116124,0.10910055,0.0
1,-4.696261310577393,0.9133898615837096,0.6325496734328772,-0.6847397,-0.5669467095138409
2,-5.247881126403809,0.922334849834442,0.6815125529655954,-1.1747469,0.5570860145311556
3,-4.7920863151550295,0.9042472839355468,0.6101669803714462,-0.26001948,-0.5570860145311556
4,-4.612361860275269,0.8775203824043274,0.5795585274217127,-0.0246712,0.0
5,-2.7016375064849854,0.8933912515640259,0.6282810403733915,-0.46810883,0.0
6,-4.409410715103149,0.8814339637756348,0.5960439649481211,0.34904227,0.4472135954999579
7,-7.183107471466064,0.871636688709259,0.5781587886244925,-0.037511293,-0.4082482904638631
8,-2.705628538131714,0.9597150087356568,0.7307626549493822,0.15170029,0.5
9,-1.7687538623809815,0.9544208645820618,0.7087380831870649,0.52897394,0.0
10,-4.402438354492188,0.8869352340698242,0.6111108748545877,-0.78123593,0.4866642633922876
11,-1.0552217423915864,0.9814528226852416,0.8981357050170464,-0.47925848,0.0
12,-3.6978617191314695,0.890660285949707,0.6121350417161402,0.28527105,0.4082482904638631
13,-2.5808833837509155,0.946722686290741,0.7035222794939415,-0.38906664,0.0
14,-3.641444969177246,0.8965054750442505,0.6213990725409843,-1.185698,0.4472135954999579
15,-3.96044020652771,0.9104605913162231,0.6268050503050503,-0.99407125,0.0
16,-4.486264705657959,0.8946673274040222,0.5927539405744054,-0.5638859,0.4423258684646914
17,-1.8601388573646545,0.9240815043449402,0.6435274189924899,-0.548217,0.4082482904638631
18,-4.921071720123291,0.8933830261230469,0.5937569746199927,-0.28959614,0.6708203932499369
19,-3.729478597640991,0.9018356204032898,0.6789963868483697,-0.5229322,0.5669467095138409
20,-4.812607669830323,0.8928413391113281,0.6362363405569175,-0.8573011,-0.5570860145311556
21,-2.8590282917022707,0.93691885471344,0.6821424092054718,0.7335671,0.0
22,-3.0711177349090577,0.9353437423706056,0.6371382214678947,-0.62637734,-0.22360679774997896
23,-4.257482385635376,0.8901041746139526,0.6060017871977937,-0.36085382,-0.5570860145311556
24,-5.037557220458984,0.882993221282959,0.5915537114492896,0.67104673,0.5669467095138409
25,-3.3737762928009034,0.9440519213676452,0.6576611525933527,-0.1391505,0.49319696191607193
26,-3.6835899353027344,0.9098016023635864,0.5993493938595631,-0.53766114,-0.4423258684646914
27,-5.05209903717041,0.889195442199707,0.5764482780405246,-0.91339624,0.0
28,-4.631167697906494,0.8939958810806274,0.5741088420155493,-0.2598854,0.0
29,-6.097829341888428,0.8832827806472778,0.6118104245557732,0.66286093,-0.49319696191607193
30,-4.768983173370361,0.872573733329773,0.564985117709789,-0.9366827,0.0
31,-3.953201246261597,0.8912904858589172,0.637504405173394,0.04734006,0.0
32,-3.7831767082214354,0.9133154153823853,0.619448536910714,0.2652251,0.0
33,-4.386353015899658,0.8893880844116211,0.6092498461494771,-0.20053482,0.0
34,-3.941731214523315,0.8880279660224915,0.634020930438957,-0.56336707,-0.4472135954999579
35,-2.902369499206543,0.9408736228942872,0.704426066099082,-0.86046124,-0.7071067811865475
36,-4.060764598846435,0.8890339732170105,0.6549386486147133,-0.8071837,0.4423258684646914
37,-4.289039039611817,0.8850746154785156,0.5865510790438146,0.3433796,0.0
